gene_id,G85_A0,G85_B0,G85_C0,SD_SA,SD_SB,SD_SC,SLAD_SA,SLAD_SB,SLAD_SC,SD_LA,SD_LB,SD_LC,SLAD_LA,SLAD_LB,SLAD_LC,SD_GA,SD_GB,SD_GC,527LA,527LB,527LC,527SA,527SB,527SC,847LA,847LB,847LC,847SA,847SB,847SC,G85_D0,G85_E0,G85_F0,1066SA,1066SB,1066SC,1128SA,1128SB,1128SC,85A0b_2,85B0b,85C0b,1066LAb,1066LBb,1066LCb,1128LAb,1128LBb,1128LCb,G2432SA,G2432SB,G2432SC,G2434SA,G2434SB,G2434SC,G2468SA,G2468SB,G2468SC,G2432LA,G2432LB,G2432LC,G2434LA,G2434LB,G2434LC,G2468LA,G2468LB,G2468LC,G2300SA,G2300SB,G2300SC,G85SGSA,G85SGSB,G85SGSC,G2300LA,G2300LB,G2300LC,G85SGLA,G85SGLB,G85SGLC,G2529SA,G2529SB,G2529SC,G2529SGSA,G2529SGSB,G2529SGSC,G2529LA,G2529LB,G2529LC,G2529SGLA,G2529SGLB,G2529SGLC
YAR050W,5.4290,5.2343,5.0791,5.0304,5.0342,5.0277,4.5710,4.6653,4.8236,5.2367,5.1752,5.5246,5.8485,6.0883,6.3070,4.4601,5.2934,5.5763,5.0157,5.5536,5.4345,4.9271,4.8113,4.7069,5.1065,5.6413,5.4443,4.7771,4.5080,4.8700,5.1035,5.2132,5.1193,4.8177,4.9247,4.6015,4.8873,4.8834,4.8765,5.0922,4.9880,5.2624,4.9970,5.0347,5.3290,5.2119,4.7810,5.6272,4.7667,4.9253,5.0605,5.0830,4.9728,5.4021,4.6449,4.7702,4.8665,4.9312,4.6685,4.8628,4.8624,5.0342,4.8258,4.9556,5.3287,5.2594,5.1960,4.6688,5.1117,4.8216,4.7244,4.8392,5.2695,5.1061,4.9688,5.0425,5.0593,4.8771,5.1644,4.8442,4.9096,4.7371,4.8246,4.6392,5.7565,5.3513,5.1330,4.5727,4.8825,4.9569
YAR071W,9.8919,10.0477,10.0644,10.1745,10.2003,10.2485,10.1403,10.1102,10.1361,9.5201,9.5331,9.4342,10.1767,10.2428,10.3997,9.7875,10.1756,9.9708,9.8421,9.7998,9.7889,9.9089,9.8439,9.9986,9.5331,9.5967,9.6933,10.0311,9.9127,9.8214,10.2296,10.1696,10.1635,10.2298,10.2339,10.2388,10.3097,10.3420,10.4394,9.7501,9.7027,9.7423,10.1447,9.9491,9.7905,9.9917,9.9075,10.0008,10.3755,10.5157,10.5843,10.3389,10.3361,10.5647,9.9970,10.1428,10.2191,9.9128,9.8895,9.8999,10.0385,9.8493,10.0132,9.7542,9.8594,9.8965,10.2937,10.2747,10.3601,9.6322,9.7133,10.0240,9.9112,9.9094,9.6418,9.6244,9.5546,9.7495,10.1561,10.2712,10.0167,9.7569,9.5692,9.6956,9.9151,9.9966,9.7971,9.1904,9.4321,9.3340
YBL002W,14.1343,14.1109,14.0643,13.9518,14.0671,14.1235,13.9648,14.1407,13.9908,14.1530,14.1368,14.1586,13.3704,13.3704,13.2067,13.9064,14.1215,14.2299,14.0627,14.1042,14.0699,14.2121,14.0761,14.0769,14.0272,14.1090,14.0651,14.1635,14.1104,14.2073,13.9295,13.9915,14.0959,13.8254,13.9350,13.9229,13.8666,13.8992,13.8306,13.9993,13.9508,13.9539,13.9852,13.9669,13.8838,13.7960,13.7401,13.6865,13.6319,13.5690,13.6914,13.7471,13.8736,13.9080,13.9584,14.0523,14.0952,13.8682,13.7958,13.7426,13.9200,13.9128,13.6654,14.0193,14.0827,14.0160,14.0750,14.0582,14.0268,13.8807,13.9570,13.8157,14.1760,14.1499,13.9569,13.6216,13.5645,13.5585,14.0174,14.0864,14.0128,13.8294,13.9734,13.9139,14.0668,14.1320,14.1523,14.2213,14.2533,13.9807
YBL003C,14.2638,14.2078,14.2442,14.1039,14.1815,14.1675,14.2568,14.3220,14.2354,14.0505,14.0046,13.9600,13.5105,13.1102,12.8656,14.3268,13.8895,14.0646,14.2051,14.1214,14.0592,14.2358,14.2477,14.2233,14.2029,14.1597,14.1797,14.3066,14.0936,14.2823,14.0706,14.0585,14.1704,13.9601,13.9855,13.8821,13.9354,13.9353,13.8872,14.1722,14.1869,14.2567,14.0646,14.0647,14.0419,14.0061,14.1156,13.7590,13.9218,13.9946,13.9495,14.0342,14.1206,13.9906,14.1745,14.1179,13.9944,14.0685,14.1466,14.0261,14.0620,13.8281,13.9321,13.9967,14.0752,14.0245,14.0605,14.0196,14.0867,14.3254,14.2879,14.1805,14.1779,14.0697,14.3710,14.2348,14.2502,14.5104,14.0712,14.0306,14.1042,14.1015,14.2235,14.1676,13.7872,14.1460,14.1131,14.4414,14.4529,14.2167
YBL004W,13.0132,12.7268,12.8306,13.1537,13.1138,13.1120,13.0345,12.9447,13.1331,12.6068,12.6765,12.6291,12.6150,12.4761,12.5595,13.3699,13.0515,12.8614,13.0576,13.0020,12.9360,13.0797,13.0708,13.1838,13.0049,13.0930,12.9168,13.0953,13.0776,13.0921,13.1314,12.8584,12.9273,12.9730,12.8982,12.8946,12.7010,12.6713,12.7037,12.9446,12.7731,12.9490,12.5846,12.5685,12.6347,12.7725,12.6922,12.5682,12.7826,12.8702,12.6208,13.1343,13.0243,13.0063,13.1262,13.1105,12.8024,12.3247,12.3975,12.6021,12.5133,12.6557,12.6266,12.8536,12.9500,12.8739,13.0871,13.1806,13.1852,12.5953,12.6848,12.3605,12.8575,12.7752,12.8343,11.2103,11.2298,10.9254,13.2316,13.0992,13.2100,12.3878,12.4463,12.5152,12.6873,12.7374,13.1593,12.5514,12.4925,12.6456
YBL011W,10.9959,11.0315,11.0716,11.3801,11.3427,11.2102,11.0885,11.1517,11.1538,11.1636,11.2330,11.3385,10.2912,10.2841,10.3900,10.7688,11.3494,10.9806,10.9731,11.0446,10.9541,11.1606,11.2290,11.1037,10.9717,10.9022,10.8785,11.1574,11.2502,11.0664,10.7326,10.7699,10.9665,10.8942,10.8380,10.9726,10.9977,10.9324,10.9645,10.9577,10.7929,10.8061,10.9719,11.0868,11.0478,11.1150,10.8518,10.8197,10.9182,10.8799,10.8642,10.8855,10.9940,11.0064,10.9064,10.9709,11.0451,10.7612,10.8959,10.8087,11.0724,11.1289,11.1195,11.2489,11.2637,11.2895,11.2182,11.2738,11.2621,10.9532,10.9729,10.9925,11.0926,11.2692,10.7768,10.9260,10.8321,10.8607,11.3456,11.5174,11.3158,11.0927,10.9830,11.0457,11.4648,11.1316,11.1641,11.0499,11.0449,11.2138
YBL013W,5.1382,5.3483,5.0760,5.8058,5.8592,5.7269,5.2850,5.4596,5.6403,4.9585,5.4040,5.2512,5.3967,5.4993,5.4163,5.3870,6.1296,5.7345,5.4794,5.9133,5.6231,5.3235,5.7285,5.4937,5.3800,5.7990,5.3246,5.5476,5.2979,5.1930,5.1585,5.5054,5.2654,5.3363,5.4694,5.3526,5.0451,4.6775,5.2537,5.9030,5.4949,6.2078,5.9255,5.4348,5.7397,5.9183,5.1248,5.5855,5.6324,5.5091,5.4635,5.9771,5.0905,5.6329,5.9145,6.2053,6.1716,5.4899,5.2773,5.5647,5.0720,5.5533,4.8586,5.1647,4.8444,5.1040,5.6433,5.7490,6.0998,6.9103,7.0417,6.8714,5.8933,6.1195,5.3573,6.7929,6.4820,5.2849,5.6099,5.1318,5.1450,6.2023,6.1196,6.2916,5.2783,5.3835,5.2140,5.9348,5.4138,6.4014
YBL015W,11.9526,11.8423,11.7460,12.8655,12.7502,12.8502,12.6443,12.5727,12.6870,11.6145,11.5903,11.7325,11.9868,11.9994,12.0041,12.2042,13.0798,13.0538,11.5517,11.7377,11.9178,13.2379,13.1489,13.1425,11.6442,12.0159,11.8093,13.1908,13.1296,13.1918,12.3612,12.2677,12.3126,13.2524,13.4135,13.5884,12.8829,12.7792,12.9910,12.4853,11.8874,11.9704,11.8669,11.8563,11.9667,12.1874,12.1521,12.4564,12.9581,12.8036,13.0070,12.9976,13.1577,13.1238,13.3039,12.9915,13.1876,12.9761,12.9268,13.2531,12.2235,12.5326,12.3689,11.2269,11.3359,11.5677,12.8593,13.0255,13.0764,13.8424,14.0330,14.1049,11.7833,11.7069,11.3555,13.9117,13.9152,13.5437,12.9849,13.3348,12.9993,14.3679,14.1557,14.0503,12.2529,12.0379,11.8445,13.2690,13.0227,13.7360
YBL023C,10.1464,10.1387,10.1797,10.2752,10.2015,10.0967,10.1916,10.1315,10.1402,10.3343,10.0933,10.1845,10.1661,9.8871,10.0545,10.3225,10.4817,10.3937,10.5099,10.5178,10.5216,10.3280,10.3542,10.1577,10.3658,10.4805,10.3787,10.2820,10.3525,10.2759,10.2273,10.1675,10.0582,10.2139,10.3440,10.2866,10.1146,10.1187,10.1412,10.1287,10.0053,10.0939,10.4084,10.4924,10.4153,10.4444,10.0561,10.0526,10.0921,10.1145,10.0237,10.3401,10.3992,10.3664,10.2742,10.3009,10.2129,9.9968,9.9442,10.0278,10.3387,10.4654,10.4337,10.2755,10.2897,10.2578,10.2459,10.3283,10.3424,9.7622,9.8967,9.8545,10.3315,10.3722,10.2188,9.4414,9.4883,9.4117,10.2599,10.2688,10.1809,9.7536,9.7864,9.7860,10.3801,10.3227,10.3887,10.1195,9.8912,10.0281
YBL024W,13.0339,12.8907,12.9825,13.0986,13.1232,13.0628,13.1232,13.0669,13.0752,12.6432,12.4969,12.4793,12.4428,12.3738,12.2945,13.4685,12.8134,12.8380,12.8118,12.7223,12.6718,12.8835,12.9130,12.9221,12.8174,12.6975,12.6956,12.8607,12.8127,12.8365,13.2392,13.0804,13.0203,12.9150,12.8720,12.8847,12.8217,12.7770,12.7826,12.9067,12.7614,13.0059,12.6897,12.7585,12.8620,12.7828,12.7538,12.4000,12.6089,12.8648,12.5648,13.0681,12.9032,12.8918,13.2255,12.9966,12.5221,12.4313,12.5178,12.5047,12.5785,12.6418,12.7576,12.7678,12.8409,12.7759,12.9123,13.0969,13.1031,12.5559,12.3690,12.2640,12.7874,12.6240,12.9530,11.2978,11.3096,11.2626,13.0674,13.0015,13.1614,12.4803,12.4996,12.5624,12.6543,12.7033,12.9645,12.7055,12.5255,12.6137
YBL030C,14.8930,14.9070,14.9143,14.9845,14.9959,14.9780,14.9834,14.9970,14.9717,15.0506,15.0400,15.0459,14.9989,15.0209,14.9652,14.9973,15.0834,15.0854,14.8493,14.9351,14.9184,14.8883,14.8824,14.8323,14.8780,14.8919,14.9147,14.8801,14.9470,14.8228,14.8283,14.8086,14.8218,14.9242,14.9416,14.9175,14.9160,14.9575,14.9636,14.8938,14.8750,14.8424,14.8822,14.8748,14.9213,15.0026,14.9216,14.9595,15.0814,15.0955,15.0917,15.0296,15.0772,15.0731,14.9904,15.0338,15.0382,15.1272,15.1242,15.1132,15.1188,15.1298,15.0911,14.9592,14.9027,14.9284,15.0067,14.9689,14.9643,15.2305,15.2418,15.1194,14.9851,14.9675,14.8838,15.1650,15.1823,15.0839,14.9258,14.9707,14.8853,15.1420,15.1372,15.1469,14.8507,14.7886,14.8212,15.1766,15.1179,15.1474
YBL033C,11.3240,11.4903,11.5651,11.8669,11.7303,11.6525,12.0942,11.9407,11.9530,11.4178,11.5094,11.4876,13.5479,13.2828,13.0791,11.8606,11.3162,11.1260,11.8244,11.7096,11.7913,11.9860,11.9619,11.9457,11.9098,11.7225,11.8548,12.0464,11.9861,12.0386,11.4521,11.4141,11.3074,11.9779,12.0070,11.8942,11.6139,11.7060,11.7049,11.6357,11.9661,11.5243,11.9773,12.0750,12.0896,12.1446,12.0123,11.6288,11.9321,11.8421,11.8664,12.1674,12.0067,11.7603,11.8470,11.8738,12.2015,12.0722,12.3760,12.1148,12.1989,12.1668,12.2476,12.0586,11.9370,12.0163,11.7186,11.5018,11.6905,12.5456,12.5838,12.6237,12.0251,11.8743,12.3163,12.5948,12.5862,12.5867,11.6767,11.4757,11.5045,12.4392,12.3479,12.2850,11.5378,11.5821,11.4366,12.4842,12.4240,12.3395
YBL034C,10.3996,10.3556,10.3767,10.3357,10.3128,10.3196,10.2310,10.1830,10.1973,10.2406,9.9613,10.2183,9.9250,9.7759,9.7846,10.4588,10.5281,10.3676,10.4601,10.3122,10.4163,10.4067,10.3133,10.1653,10.2820,10.3745,10.3812,10.3510,10.4050,10.4150,10.1605,10.0346,10.1635,10.2874,10.2499,10.2276,10.2420,10.5462,10.3250,9.9190,9.7298,9.7742,10.2672,10.2354,10.1836,10.2221,10.1035,10.0155,11.1838,11.2893,11.0856,10.1725,10.1940,10.1854,10.3681,10.2364,10.2183,10.6737,10.5946,10.6294,10.2416,10.4376,10.2134,10.4434,10.3964,10.2867,10.3283,10.3475,10.3480,10.2882,10.2411,10.3345,10.3365,10.4865,10.3275,9.5405,9.4779,9.1594,10.2640,10.3408,10.3123,10.1955,10.1838,10.2587,10.3644,10.2876,10.3426,10.4523,10.3537,10.3343
YBL037W,10.7579,10.9637,10.8764,10.9442,10.8556,10.7755,10.6384,10.7870,10.7548,10.7079,10.6045,10.6534,10.2996,10.0208,10.0807,10.4870,10.7488,10.5032,10.7688,10.7903,10.8561,10.7982,10.8571,10.6878,10.7872,10.7319,10.7601,10.8153,10.7490,10.7347,10.7088,10.6486,10.7294,10.7229,10.6574,10.7154,10.5535,10.5018,10.6359,10.8637,10.6404,10.5662,10.7091,10.6448,10.8253,10.6384,10.4447,10.4391,10.7170,10.6278,10.7963,10.6830,10.7497,10.7605,10.5689,10.6938,10.8368,10.7592,10.6825,10.7851,11.0605,11.1380,11.0081,10.8536,10.7747,10.8165,11.0936,11.0153,11.1542,11.1034,11.1726,11.2143,10.9299,10.9496,10.7531,11.1720,11.1170,10.7284,10.8473,10.9458,10.8180,11.1448,11.1257,11.0608,10.5925,10.6305,10.7632,10.7448,10.8718,10.8410
YBL039C,13.9440,13.8241,13.8356,14.0784,13.9750,13.9378,14.0409,13.8965,13.9445,13.5384,13.4908,13.4774,13.5870,13.6094,13.7598,14.1067,13.8321,13.7034,13.7022,13.6416,13.4996,13.7865,13.7225,13.8406,13.6069,13.6563,13.5266,13.8246,13.6840,13.6419,14.0079,13.7708,13.7509,13.9902,13.8529,13.8797,13.8133,13.7783,13.7990,13.6001,13.4885,13.6644,13.6666,13.6730,13.6836,13.7355,13.6162,13.1746,13.5971,13.8218,13.4903,13.8959,13.7883,13.7867,13.9298,13.6751,13.1573,13.3077,13.3954,13.4294,13.4501,13.5199,13.6742,13.6861,13.7786,13.6757,13.9498,13.9655,13.9524,13.4460,13.1174,12.7250,13.6234,13.4480,13.6359,11.2639,11.4267,11.4747,14.1236,14.0096,14.0969,13.0987,13.1052,13.1734,13.3019,13.4850,13.8333,13.5607,13.4812,13.5182
YBL042C,13.2845,13.1908,13.2163,13.2934,13.2057,13.0038,12.8611,12.7235,12.6275,13.4407,13.4666,13.5122,14.0671,14.0354,14.0522,12.8154,13.5867,13.3628,13.4922,13.5205,13.5365,12.9930,12.8947,12.9916,13.1795,13.3532,13.3060,12.7973,13.0289,12.7250,12.9530,12.6534,12.7138,12.6889,12.5756,12.4389,12.2265,12.0041,12.1130,12.5400,12.5375,12.6828,13.0120,13.0374,12.7809,12.7668,12.2334,12.0963,13.1518,13.6161,13.2713,11.0362,11.1386,11.3291,12.7783,12.6888,11.9816,13.5238,13.7022,13.3871,13.1000,13.4722,13.4087,13.3309,13.4142,13.3714,13.0434,13.0119,12.8057,13.3523,13.0513,12.9329,13.1540,13.1476,12.9037,12.6929,12.6804,12.2687,13.0972,12.9580,12.9745,13.0041,13.0874,13.0417,12.7822,12.5555,13.1321,13.5654,13.6023,13.3444
YBL045C,13.3663,13.3069,13.3857,13.7255,13.6917,13.6290,13.5803,13.5538,13.4744,13.7312,13.7021,13.6031,12.9983,13.3721,13.2107,13.7117,13.6930,13.5665,13.3990,13.4322,13.5421,13.3447,13.4052,13.3760,13.4705,13.4110,13.4518,13.4832,13.4377,13.3525,13.4901,13.5428,13.5004,13.7257,13.6936,13.6928,13.7052,13.7007,13.6513,13.6218,13.6232,13.5712,13.4355,13.5053,13.5033,13.6612,13.6541,13.4715,13.9298,14.0195,14.0387,13.9611,13.9401,13.9624,13.8554,13.9067,13.9831,14.0978,14.1793,13.9839,14.1423,13.8829,14.1127,13.5395,13.6118,13.6242,13.5785,13.6186,13.5616,14.2924,14.2564,14.3356,13.7374,13.6614,13.7254,14.4074,14.3584,14.4736,13.5110,13.6502,13.6465,14.3323,14.3091,14.4119,13.5908,13.6190,13.7400,14.3509,14.2981,14.1763
YBL046W,8.6965,8.5883,8.6614,8.5527,8.5690,8.5271,8.7188,8.7349,8.8360,8.5040,8.5409,8.3418,7.8664,7.6145,7.7365,9.4781,8.0077,8.1932,8.7805,8.7087,8.6084,8.5468,8.6392,8.7258,8.6923,8.5804,8.6429,8.4162,8.4118,8.4781,8.8506,8.6328,8.7803,8.6821,8.5782,8.4066,8.6338,8.6207,8.6007,8.7919,8.6948,8.7268,8.5602,8.7048,8.7267,8.5210,8.5360,8.0667,8.7768,8.7468,8.8022,8.8666,8.7005,8.6359,9.1172,8.7658,8.6036,8.5584,8.6538,8.4932,8.4999,8.4258,8.4965,8.6822,8.6151,8.6555,8.4723,8.3416,8.5728,8.8982,8.6810,8.9044,8.6800,8.7126,9.0120,8.6254,8.5802,8.7280,8.4454,8.3190,8.4990,8.6466,8.7646,8.7088,8.5778,8.6270,8.6468,8.7888,8.8583,8.8082
YBL052C,8.6479,8.3384,8.5913,8.6958,8.7568,8.6296,9.0180,8.8902,9.0667,8.3316,8.3629,7.9811,7.1708,6.7879,6.4046,9.7350,7.6517,8.0635,8.5085,8.4444,8.3247,8.6238,8.7634,8.6535,8.3991,8.3572,8.1913,8.6046,8.7627,8.7460,8.5723,8.5253,8.6112,8.4056,8.5839,8.4748,8.2955,8.4095,8.4935,8.1023,8.0389,8.1939,8.4232,8.4539,8.3117,8.3119,8.2344,7.5614,8.5079,8.5845,8.5312,8.8957,8.6421,8.5280,9.1484,9.0040,8.6441,8.3201,8.3544,8.1956,8.2761,8.2410,8.2455,8.6962,8.6097,8.4380,8.5899,8.6447,8.8737,8.9736,9.0133,8.8670,8.5955,8.5574,8.6101,8.2120,8.1445,8.3605,8.6651,8.4863,8.6914,8.7744,8.7391,8.7138,8.3803,8.3683,8.5552,8.7671,8.8761,8.7454
YBL056W,11.6085,11.5781,11.5861,11.9471,11.8852,11.8948,11.7888,11.7133,11.7371,11.5513,11.7369,11.4795,11.1713,11.1795,11.1422,11.5812,11.8340,11.6694,11.5546,11.6945,11.7790,11.6239,11.6197,11.5767,11.6804,11.8020,11.6948,11.6383,11.6701,11.5614,11.8379,11.7361,11.6527,11.6343,11.7415,11.6776,11.6675,11.7116,11.7932,11.9493,11.8280,11.9148,11.6406,11.5683,11.6381,11.5942,11.5639,11.7115,11.6403,11.7676,11.8958,11.6618,11.6644,11.8056,11.8405,11.8642,11.9420,11.4189,11.5151,11.5055,11.6185,11.5412,11.5920,11.6101,11.6492,11.7588,11.9294,11.8622,12.0138,11.7056,11.8714,11.8829,11.6017,11.7029,11.6002,12.3616,12.1260,12.8169,11.7322,11.8231,11.7138,11.7526,11.6722,11.6833,11.7751,11.8876,11.8045,11.6301,11.8940,11.6420
YBL057C,11.8111,11.8256,11.8574,11.9054,11.8813,11.9625,11.9901,11.9358,12.0161,11.6636,11.5641,11.4637,11.1220,10.9476,10.9069,12.0475,11.5622,11.7244,11.7604,11.6588,11.5992,11.9163,11.9321,11.9903,11.8255,11.5309,11.6406,11.9955,11.8992,12.0149,12.0282,12.0295,12.0438,11.8399,11.8307,11.8097,11.8142,11.9104,11.8318,11.6739,11.6016,11.7396,11.8052,11.7603,11.7788,11.6121,11.6380,11.3655,11.8818,11.9016,11.7948,11.9503,11.9397,11.9053,12.0385,11.9459,11.9769,11.6166,11.6209,11.6334,11.6835,11.5820,11.6097,11.7749,11.7042,11.7681,11.8756,11.7605,11.8464,11.5888,11.5956,11.5657,11.6930,11.6197,11.8049,11.1797,11.0513,11.2344,11.8019,11.7187,11.8984,11.5750,11.5845,11.5481,11.6251,11.7739,11.6854,11.5726,11.5966,11.4528
YBL063W,9.2388,9.1970,9.3210,9.2899,9.3856,9.2744,9.3507,9.4462,9.5270,9.0260,9.2773,8.8977,9.2706,9.1874,9.1057,9.8760,8.4399,8.7640,9.0061,8.5556,8.5923,9.0719,9.0184,8.9877,8.9782,8.4599,8.8557,8.8459,8.8690,9.2728,9.1724,8.9046,9.1776,9.0104,9.0444,8.7989,9.0970,9.0211,8.9232,8.9178,9.1238,8.9350,9.0122,9.1004,9.0099,8.8611,8.9042,8.5722,9.3767,9.3198,9.3443,9.3846,9.3401,9.2773,9.5387,9.7294,9.7158,9.4441,9.4020,9.2678,9.6087,9.2909,9.4817,9.5568,9.4177,9.3983,9.1454,9.2589,9.3437,9.7969,9.7084,9.8560,9.4071,9.3266,9.9412,9.6573,9.5471,9.8196,9.1301,8.9458,9.2454,9.5222,9.6216,9.5164,8.7824,9.1485,9.1496,9.6694,9.8156,9.4413
YBL064C,10.0463,10.1595,10.2261,9.9672,9.8284,10.0536,9.7519,9.8056,9.7453,10.1034,9.9845,10.0192,13.6350,13.6508,13.4109,9.4396,9.5366,9.4161,10.4381,10.2775,10.5951,10.0136,10.0950,10.0757,10.4077,10.3599,10.5827,10.2652,10.1232,10.2405,10.0169,10.1941,10.1241,10.0525,9.8815,9.7438,10.1490,10.3736,10.1162,10.3623,11.0206,10.6448,10.5063,10.5008,10.4126,10.8410,11.2524,11.4352,12.1563,11.9065,12.2927,11.3327,11.4090,11.3979,9.8511,10.7748,11.2745,12.4773,12.4293,12.3181,11.8063,11.4759,11.5241,10.0393,10.1970,10.3849,9.8298,9.5834,9.8630,12.3442,12.5959,12.5682,10.1628,10.3982,10.3075,14.0344,13.8642,14.2186,9.6464,9.4705,9.6121,12.4709,12.5588,12.3220,10.2517,10.2151,9.9177,12.6689,12.7339,12.9186
YBL067C,11.0621,11.0425,11.1025,11.0678,11.1827,11.1732,11.0728,11.0686,11.0328,10.7103,10.4480,10.5319,10.8890,10.6323,10.5298,11.0827,10.7345,10.7938,10.8811,10.7808,10.8175,10.9544,10.9975,10.8310,10.8405,10.8987,10.7299,11.0039,10.8134,10.9867,11.2398,11.1023,11.0923,10.7219,10.7570,10.6786,10.4689,10.5852,10.6558,10.8123,10.7201,10.9125,10.6261,10.6821,10.6022,10.5433,10.4366,10.4575,10.5913,10.7056,10.6606,10.7999,10.7964,10.8750,10.9731,10.9767,10.7703,10.4742,10.2892,10.5202,10.6607,10.7267,10.6471,10.6585,10.8071,10.6969,11.1597,11.1146,11.2119,10.9539,10.9764,10.9573,10.8621,10.8541,10.8133,10.7138,10.3909,10.2248,11.0816,10.8576,11.0882,10.9178,10.9724,10.9590,10.5982,10.6446,10.7869,10.6679,10.5593,10.7984
YBL068W,13.5111,13.4957,13.5193,13.5434,13.4053,13.4160,13.4180,13.2720,13.3761,13.2301,13.1428,13.1009,12.9769,13.0736,13.0679,13.3405,13.5433,13.3512,13.1971,13.0483,13.0356,13.3428,13.4135,13.3943,13.1789,13.0406,13.0884,13.4154,13.4351,13.3680,13.5100,13.4072,13.4164,13.3177,13.3218,13.3785,13.3685,13.3516,13.2800,13.1526,12.9949,13.1583,12.9704,13.0574,13.0682,13.0369,13.1095,12.8222,13.0363,13.1409,13.0224,13.2920,13.2887,13.1760,13.2705,13.1302,12.9441,12.8679,13.0681,13.0193,13.0054,13.0179,13.1199,13.1587,13.2266,13.2199,13.4670,13.5104,13.5145,12.9950,12.8357,12.6824,13.1569,13.0201,13.1560,11.7391,11.9187,11.8111,13.4920,13.4677,13.4504,12.8733,12.9023,12.9096,12.8700,12.9946,13.2498,12.9661,12.8511,12.8208
YBL074C,6.4487,6.9494,6.6211,7.4493,7.1626,7.3735,7.2200,7.3942,7.1563,6.8001,6.0945,6.5736,7.2245,7.0487,6.8936,7.0979,6.4174,6.7802,7.0219,6.7043,7.1622,6.8394,6.6376,6.3307,6.8942,7.2936,7.1513,6.3781,6.3096,6.6601,6.6215,6.9786,6.4375,6.7545,6.8693,6.8386,6.1248,6.1927,6.9258,7.5626,6.9917,7.4608,7.2863,7.3948,7.2688,7.5316,6.5419,6.7070,7.6178,7.6712,7.8895,7.5415,7.4211,8.0584,7.8310,7.7177,7.9059,7.2221,7.0307,7.0487,6.7700,7.4397,6.4494,6.1502,5.5506,5.3606,7.5121,7.4496,7.2904,7.7433,8.0241,8.0882,7.5762,7.3683,7.6405,7.6044,7.1126,5.7851,7.2467,6.8776,7.1520,7.6010,7.4529,7.6565,6.8353,6.8592,6.6837,7.2401,5.6401,7.5370
YBL075C,9.4119,9.3800,9.4568,9.2205,9.3496,9.2472,8.9744,9.1810,9.2577,9.5843,9.5599,9.5626,10.0183,10.0045,10.0537,9.3266,9.1200,9.0802,9.3921,9.3818,9.3391,9.1985,9.0404,9.1294,9.3296,9.2939,9.2912,9.0276,9.2588,8.9736,9.2511,9.4562,9.6016,9.0329,9.0280,8.8941,9.1073,9.0676,9.0889,9.5298,9.3897,9.3318,9.5082,9.5890,9.6650,9.5973,9.4794,9.6641,10.1171,9.7076,10.1842,10.2625,10.1163,10.2372,9.6081,9.7392,11.6019,10.0821,10.4414,9.9602,9.8388,9.6942,9.7914,9.7250,9.6143,9.7829,9.2768,9.3353,9.3780,9.3437,9.4613,9.5031,9.6136,9.6527,9.6620,11.0599,11.1372,11.1974,9.2844,9.1733,9.2185,9.3568,9.2645,9.2777,9.5695,9.5112,9.4229,9.7483,9.6204,10.5483
YBL076C,13.9485,13.9081,13.8865,14.0972,14.0709,14.0530,14.0681,14.0151,14.0062,13.9491,13.9661,13.9173,13.6578,13.6589,13.6627,14.1487,13.8835,13.7584,14.2258,14.1555,14.2371,14.0786,14.0382,14.0139,14.1905,14.2227,14.2102,14.0683,14.0530,14.0799,13.9468,13.8707,13.9355,14.0064,13.9606,13.9416,13.9464,13.8370,13.9179,14.0805,14.0776,14.0668,14.0943,14.1214,14.1340,14.0794,13.9949,13.9109,14.0915,14.0980,14.0676,14.0472,14.0293,13.9934,14.1595,14.0795,13.9989,14.0245,14.0568,14.0222,14.1387,14.0558,14.1571,14.2016,14.2100,14.2290,14.0984,14.1111,14.0965,13.9440,13.8977,13.9763,14.2166,14.1666,14.2563,13.5624,13.5685,13.5906,14.1411,14.0868,14.1174,13.9165,13.9084,13.9320,14.2731,14.2271,14.1980,14.0084,14.1746,13.9483
YBL079W,12.2051,12.0640,12.0873,12.1763,12.1991,12.2053,11.9886,12.0415,11.9245,12.0453,12.0008,11.8427,11.7367,11.6581,11.7003,12.0208,11.9324,11.9004,12.1087,12.1115,12.1272,12.1706,12.0852,12.1146,11.9314,12.1326,12.0967,12.1403,12.0285,12.0698,12.1081,11.8895,11.9534,11.8260,11.7749,11.7735,12.0479,11.8962,11.8033,11.7667,11.7575,11.7680,11.9992,11.9344,11.9195,11.8799,11.7380,11.4207,11.6553,11.7708,11.6184,11.7302,11.9593,11.9484,11.9857,11.9573,11.7352,11.8676,11.7631,11.8417,11.9405,12.0726,11.9667,12.0680,12.1735,12.0974,12.2602,12.2789,12.2710,11.7702,11.8148,11.8605,12.1549,12.0897,12.1066,11.3197,11.2054,11.4801,12.4808,12.3565,12.3236,11.6946,11.8626,11.7758,12.0292,12.0571,12.1496,11.9449,11.9704,11.8520
