pool,model_reaction_id,reaction_uid,fallback_reason,orfs,model_equation
reference_plus_candidate_no_overlap,r_4520,MODEL_RXN:0003880,fallback_equation,,s_4080 --> 
reference_plus_candidate_no_overlap,r_4521,MODEL_RXN:0003881,fallback_equation,,s_4158 --> 
reference_plus_candidate_no_overlap,r_4523,MODEL_RXN:0003883,fallback_equation,,s_4141 --> 
reference_plus_candidate_no_overlap,r_4524,MODEL_RXN:0003884,fallback_equation,,s_4148 --> 
reference_plus_candidate_no_overlap,r_4525,MODEL_RXN:0003885,fallback_equation,,s_4147 --> 
reference_plus_candidate_no_overlap,r_4526,MODEL_RXN:0003886,fallback_equation,,s_4078 --> 
reference_plus_candidate_no_overlap,r_4527,MODEL_RXN:0003887,fallback_equation,,s_4157 --> 
reference_plus_candidate_no_overlap,r_4529,MODEL_RXN:0003889,fallback_equation,,s_4152 --> 
reference_plus_candidate_no_overlap,r_4530,MODEL_RXN:0003890,fallback_equation,,s_4093 --> 
reference_plus_candidate_no_overlap,r_4532,MODEL_RXN:0003892,fallback_equation,,s_4154 --> 
reference_plus_candidate_no_overlap,r_4535,MODEL_RXN:0003895,fallback_equation,,s_4063 --> 
reference_plus_candidate_no_overlap,r_4536,MODEL_RXN:0003896,fallback_equation,,s_4069 --> 
reference_plus_candidate_no_overlap,r_4537,MODEL_RXN:0003897,fallback_equation,,s_4070 --> 
reference_plus_candidate_no_overlap,r_4538,MODEL_RXN:0003898,fallback_equation,,s_4155 --> 
reference_plus_candidate_no_overlap,r_4539,MODEL_RXN:0003899,fallback_equation,,s_4153 --> 
reference_plus_candidate_no_overlap,r_4540,MODEL_RXN:0003900,fallback_equation,,s_4095 --> 
reference_plus_candidate_no_overlap,r_4541,MODEL_RXN:0003901,fallback_equation,,s_4097 --> 
reference_plus_candidate_no_overlap,r_4542,MODEL_RXN:0003902,fallback_equation,,s_4065 --> 
reference_plus_candidate_no_overlap,r_4543,MODEL_RXN:0003903,fallback_equation,,s_4142 --> 
reference_plus_candidate_no_overlap,r_4545,MODEL_RXN:0003905,fallback_equation,,s_4107 --> 
reference_plus_candidate_no_overlap,r_4546,MODEL_RXN:0003906,fallback_equation,,s_4161 --> 
reference_plus_candidate_no_overlap,r_4547,MODEL_RXN:0003907,fallback_equation,,s_4156 --> 
reference_plus_candidate_no_overlap,r_4548,MODEL_RXN:0003908,fallback_equation,,s_4160 --> 
reference_plus_candidate_no_overlap,r_4549,MODEL_RXN:0003909,fallback_equation,,s_4135 --> 
reference_plus_candidate_no_overlap,r_4550,MODEL_RXN:0003910,fallback_equation,,s_4176 --> 
reference_plus_candidate_no_overlap,r_4552,MODEL_RXN:0003912,fallback_equation,,s_4111 --> 
reference_plus_candidate_no_overlap,r_4553,MODEL_RXN:0003913,fallback_equation,,s_4139 --> 
reference_plus_candidate_no_overlap,r_4554,MODEL_RXN:0003914,fallback_equation,,s_4116 --> 
reference_plus_candidate_no_overlap,r_4555,MODEL_RXN:0003915,fallback_equation,,s_4133 --> 
reference_plus_candidate_no_overlap,r_4556,MODEL_RXN:0003916,fallback_equation,,s_4172 --> 
reference_plus_candidate_no_overlap,r_4557,MODEL_RXN:0003917,fallback_equation,,s_4151 --> 
reference_plus_candidate_no_overlap,r_4558,MODEL_RXN:0003918,fallback_equation,,s_4163 --> 
reference_plus_candidate_no_overlap,r_4563,MODEL_RXN:0003923,fallback_equation,,s_4084 --> 
reference_plus_candidate_no_overlap,r_4564,MODEL_RXN:0003924,fallback_equation,,s_4127 --> 
reference_plus_candidate_no_overlap,r_4565,MODEL_RXN:0003925,fallback_equation,,s_4103 --> 
reference_plus_candidate_no_overlap,r_4567,MODEL_RXN:0003926,fallback_equation,,s_0340 + s_0803 --> s_1322 + s_3875
reference_plus_candidate_no_overlap,r_4568,MODEL_RXN:0003927,fallback_equation,,s_0794 + s_1321 --> s_4194
reference_plus_candidate_no_overlap,r_4569,MODEL_RXN:0003928,fallback_equation,,s_0362 + s_0794 + s_4195 --> s_0803 + s_4194
reference_plus_candidate_no_overlap,r_4571,MODEL_RXN:0003930,fallback_equation,,s_0529 + s_0794 + s_4182 <=> s_0779 + s_0803 + s_4183
reference_plus_candidate_no_overlap,r_4572,MODEL_RXN:0003931,fallback_equation,,s_0180 + s_0441 <=> s_0991 + s_4184
reference_plus_candidate_no_overlap,r_4573,MODEL_RXN:0003932,fallback_equation,,s_0529 + s_1198 + s_4184 --> s_0373 + s_0456 + s_1203
reference_plus_candidate_no_overlap,r_4574,MODEL_RXN:0003933,fallback_equation,,s_0529 + s_1207 + s_4184 --> s_0373 + s_0456 + s_1212
reference_plus_candidate_no_overlap,r_4575,MODEL_RXN:0003934,fallback_equation,,s_0794 + s_4184 --> s_0359 + s_0456
reference_plus_candidate_no_overlap,r_4581,MODEL_RXN:0003935,fallback_equation,,s_1198 + s_4189 --> s_0178 + s_0456 + s_1203
reference_plus_candidate_no_overlap,r_4582,MODEL_RXN:0003936,fallback_equation,,s_0779 + s_0803 + s_4183 --> s_0529 + s_0794 + s_4189
reference_plus_candidate_no_overlap,r_4583,MODEL_RXN:0003937,fallback_equation,,s_0803 + s_4190 --> s_0529 + s_0794 + s_4191
reference_plus_candidate_no_overlap,r_4585,MODEL_RXN:0003939,fallback_equation,,s_0803 + s_4192 --> s_0558 + s_4193
reference_plus_candidate_no_overlap,r_4586,MODEL_RXN:0003940,fallback_equation,,s_3998 + s_4192 --> 2 s_4193
reference_plus_candidate_no_overlap,r_4593,MODEL_RXN:0003947,fallback_equation,,s_4200 <=> 
reference_plus_candidate_no_overlap,r_4594,MODEL_RXN:0003948,fallback_equation,,s_4201 <=> 
reference_plus_candidate_no_overlap,r_4595,MODEL_RXN:0003949,fallback_equation,,s_4202 <=> 
reference_plus_candidate_no_overlap,r_4596,MODEL_RXN:0003950,fallback_equation,,s_4203 <=> 
reference_plus_candidate_no_overlap,r_4597,MODEL_RXN:0003951,fallback_equation,,s_4204 <=> 
reference_plus_candidate_no_overlap,r_4600,MODEL_RXN:0003954,fallback_equation,,s_4199 <=> 
reference_plus_candidate_no_overlap,r_4601,MODEL_RXN:0003955,fallback_equation,,s_0204 + s_0794 <=> s_0206 + s_0801
reference_plus_candidate_no_overlap,r_4602,MODEL_RXN:0003956,fallback_equation,,s_0362 <=> s_0363
reference_plus_candidate_no_overlap,r_4603,MODEL_RXN:0003957,fallback_equation,,s_3761 <=> s_0402
reference_plus_candidate_no_overlap,r_4604,MODEL_RXN:0003958,fallback_equation,,s_0190 <=> s_0692
reference_plus_candidate_no_overlap,r_4605,MODEL_RXN:0003959,fallback_equation,,s_0794 + s_1219 <=> s_0799 + s_1221
reference_plus_candidate_no_overlap,r_4606,MODEL_RXN:0003960,fallback_equation,,s_0794 + s_1239 <=> s_0795 + s_1240
reference_plus_candidate_no_overlap,r_4607,MODEL_RXN:0003961,fallback_equation,,s_1322 <=> s_1325
reference_plus_candidate_no_overlap,r_4608,MODEL_RXN:0003962,fallback_equation,,s_0434 + s_0803 + s_4183 --> s_0397 + s_0799 + s_1326 + s_1382
reference_plus_candidate_no_overlap,r_4609,MODEL_RXN:0003963,fallback_equation,,s_1538 <=> s_1539
reference_plus_candidate_no_overlap,r_4610,MODEL_RXN:0003964,fallback_equation,,s_1538 <=> s_1540
reference_plus_candidate_no_overlap,r_4611,MODEL_RXN:0003965,fallback_equation,,s_1545 <=> s_1546
reference_plus_candidate_no_overlap,r_4612,MODEL_RXN:0003966,fallback_equation,,s_1620 <=> s_1622
reference_plus_candidate_no_overlap,r_4613,MODEL_RXN:0003967,fallback_equation,,s_1260 <=> s_3677
reference_plus_candidate_no_overlap,r_4614,MODEL_RXN:0003968,fallback_equation,,s_0020 + s_0794 <=> s_0800 + s_3751
reference_plus_candidate_no_overlap,r_4615,MODEL_RXN:0003969,fallback_equation,,s_0999 <=> s_3755
reference_plus_candidate_no_overlap,r_4616,MODEL_RXN:0003970,fallback_equation,,s_1545 <=> s_3781
reference_plus_candidate_no_overlap,r_4617,MODEL_RXN:0003971,fallback_equation,,s_1416 <=> s_3818
reference_plus_candidate_no_overlap,r_4618,MODEL_RXN:0003972,fallback_equation,,s_0750 <=> s_3831
reference_plus_candidate_no_overlap,r_4619,MODEL_RXN:0003973,fallback_equation,,s_0434 + s_3883 <=> s_0394 + s_3881
reference_plus_candidate_no_overlap,r_4620,MODEL_RXN:0003974,fallback_equation,,s_0574 <=> s_3898
reference_plus_candidate_no_overlap,r_4621,MODEL_RXN:0003975,fallback_equation,,s_1234 <=> s_3905
reference_plus_candidate_no_overlap,r_4622,MODEL_RXN:0003976,fallback_equation,,s_0841 <=> s_3906
reference_plus_candidate_no_overlap,r_4623,MODEL_RXN:0003977,fallback_equation,,s_0794 + s_0983 <=> s_0799 + s_3925
reference_plus_candidate_no_overlap,r_4624,MODEL_RXN:0003978,fallback_equation,,s_0434 + s_3987 <=> s_0394 + s_2831
reference_plus_candidate_no_overlap,r_4625,MODEL_RXN:0003979,fallback_equation,,s_4113 <=> s_4010
reference_plus_candidate_no_overlap,r_4626,MODEL_RXN:0003980,fallback_equation,,s_1469 <=> s_4011
reference_plus_candidate_no_overlap,r_4627,MODEL_RXN:0003981,fallback_equation,,s_1543 <=> s_4015
reference_plus_candidate_no_overlap,r_4628,MODEL_RXN:0003982,fallback_equation,,s_1544 <=> s_4025
reference_plus_candidate_no_overlap,r_4702,MODEL_RXN:0004055,fallback_equation,,s_0180 + s_0981 <=> s_0991 + s_4264
reference_plus_candidate_no_overlap,r_4707,MODEL_RXN:0004060,fallback_equation,,s_0803 + s_4269 <=> s_1467 + s_4113
reference_plus_candidate_no_overlap,rxn1999,MODEL_RXN:0005242,fallback_equation,nogene,s_1416 + sn_276 --> s_0794 + s_1413 + sn_311
reference_plus_candidate_no_overlap,rxn2000,MODEL_RXN:0005246,fallback_equation,nogene,s_0803 + sn_40 --> sn_285
reference_plus_candidate_no_overlap,rxn2001,MODEL_RXN:0005247,fallback_equation,nogene,s_1427 --> sn_39
reference_plus_candidate_no_overlap,rxn2002,MODEL_RXN:0005248,fallback_equation,nogene,s_4123 + sn_276 --> s_0803 + sn_311
reference_plus_candidate_no_overlap,rxn2003,MODEL_RXN:0005249,fallback_equation,nogene,s_0178 + s_0359 + s_0794 --> s_0803 + sn_86
