model_reaction_id,reaction_name,model_equation,label,label_name,model_split,lower_bound_num,upper_bound_num,enzyme_evidence_rows_num,reactant_count,product_count,stoich_metabolite_count,has_gpr,has_ec,has_formula_balance,has_charge_balance,text
r_0106,acetyl-CoA C-acyltransferase (octanoyl-CoA),s_0239 + s_0534 --> s_0378 + s_1258,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acetyl-CoA C-acyltransferase (octanoyl-CoA) ; s_0239 + s_0534 --> s_0378 + s_1258 ; forward ; 2.3.1.16 ; YIL160C
r_0107,acetyl-CoA C-acyltransferase (decanoyl-CoA),s_0247 + s_0534 --> s_0378 + s_0605,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acetyl-CoA C-acyltransferase (decanoyl-CoA) ; s_0247 + s_0534 --> s_0378 + s_0605 ; forward ; 2.3.1.16 ; YIL160C
r_0108,acetyl-Coa carboxylase,s_0376 + s_0437 + s_0447 --> s_0397 + s_0799 + s_1104 + s_1326,1,curated_reference,train,0.0,1000.0,1,3,4,7,1,1,1,1,acetyl-Coa carboxylase ; s_0376 + s_0437 + s_0447 --> s_0397 + s_0799 + s_1104 + s_1326 ; forward ; 6.3.4.14|6.4.1.2 ; YMR207C
r_0109,"acetyl-CoA carboxylase, reaction",s_0373 + s_0434 + s_0445 --> s_0394 + s_0794 + s_1101 + s_1322,1,curated_reference,train,0.0,1000.0,2,3,4,7,1,1,1,1,"acetyl-CoA carboxylase, reaction ; s_0373 + s_0434 + s_0445 --> s_0394 + s_0794 + s_1101 + s_1322 ; forward ; 6.3.4.-|6.3.4.10|6.3.4.11|6.3.4.14|6.3.4.15|6.3.4.9|6.4.1.2 ; YDL141W and YNR016C"
r_0111,acetyl-CoA hydrolase,s_0376 + s_0807 --> s_0365 + s_0532 + s_0799,1,curated_reference,train,0.0,1000.0,1,2,3,5,1,1,1,1,acetyl-CoA hydrolase ; s_0376 + s_0807 --> s_0365 + s_0532 + s_0799 ; forward ; 3.1.2.1 ; YBL015W
r_0112,acetyl-CoA synthetase,s_0362 + s_0434 + s_0529 --> s_0373 + s_0423 + s_0633,1,curated_reference,train,0.0,1000.0,2,3,3,6,1,1,1,1,acetyl-CoA synthetase ; s_0362 + s_0434 + s_0529 --> s_0373 + s_0423 + s_0633 ; forward ; 6.2.1.1 ; YAL054C or YLR153C
r_0113,acetyl-CoA synthetase,s_0365 + s_0437 + s_0532 --> s_0376 + s_0424 + s_0636,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,acetyl-CoA synthetase ; s_0365 + s_0437 + s_0532 --> s_0376 + s_0424 + s_0636 ; forward ; 6.2.1.1 ; YAL054C
r_0114,acetyl-CoA synthetase nuclear,s_0366 + s_0438 + s_0533 --> s_0377 + s_0425 + s_0637,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,acetyl-CoA synthetase nuclear ; s_0366 + s_0438 + s_0533 --> s_0377 + s_0425 + s_0637 ; forward ; 6.2.1.1 ; YLR153C
r_0115,acetylglutamate kinase,s_0437 + s_1192 --> s_0397 + s_1191,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acetylglutamate kinase ; s_0437 + s_1192 --> s_0397 + s_1191 ; forward ; 1.2.1.38|2.7.2.8 ; YER069W
r_0116,acid phosphatase (secreted),s_0715 + s_0805 --> s_1324 + s_1406,1,curated_reference,train,0.0,1000.0,4,2,2,4,1,1,1,1,acid phosphatase (secreted) ; s_0715 + s_0805 --> s_1324 + s_1406 ; forward ; 3.1.3.2 ; YBR093C or YAR071W or YBR092C or YHR215W
r_0117,aconitase,s_0174 <=> s_0012,1,curated_reference,train,-1000.0,1000.0,1,1,1,2,1,1,1,1,aconitase ; s_0174 <=> s_0012 ; reversible ; 4.2.1.79 ; YPR002W
r_0118,acteylornithine transaminase,s_0145 + s_0993 --> s_0182 + s_1182,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acteylornithine transaminase ; s_0145 + s_0993 --> s_0182 + s_1182 ; forward ; 2.6.1.11 ; YOL140W
r_0119,acyl carrier protein synthase,s_0532 + s_0807 --> s_0392 + 2 s_0799 + s_1308,1,curated_reference,train,0.0,1000.0,1,2,3,5,1,1,1,1,acyl carrier protein synthase ; s_0532 + s_0807 --> s_0392 + 2 s_0799 + s_1308 ; forward ; 2.7.8.7 ; YPL148C
r_0120,acyl-CoA oxidase (decanoyl-CoA),s_0605 + s_1279 --> s_0840 + s_1507,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (decanoyl-CoA) ; s_0605 + s_1279 --> s_0840 + s_1507 ; forward ; 1.3.3.6 ; YGL205W
r_0121,acyl-CoA oxidase (dodecanoyl-CoA),s_1076 + s_1279 --> s_0840 + s_1510,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (dodecanoyl-CoA) ; s_1076 + s_1279 --> s_0840 + s_1510 ; forward ; 1.3.3.6 ; YGL205W
r_0122,acyl-CoA oxidase (hexacosanoyl-CoA),s_0819 + s_1279 --> s_0840 + s_1513,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (hexacosanoyl-CoA) ; s_0819 + s_1279 --> s_0840 + s_1513 ; forward ; 1.3.3.6 ; YGL205W
r_0123,acyl-CoA oxidase (hexadecanoyl-CoA),s_1279 + s_1305 --> s_0823 + s_0840,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (hexadecanoyl-CoA) ; s_1279 + s_1305 --> s_0823 + s_0840 ; forward ; 1.3.3.6 ; YGL205W
r_0124,acyl-CoA oxidase (octadecanoyl-CoA),s_1279 + s_1457 --> s_0840 + s_1516,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (octadecanoyl-CoA) ; s_1279 + s_1457 --> s_0840 + s_1516 ; forward ; 1.3.3.6 ; YGL205W
r_0125,acyl-CoA oxidase (tetradecanoyl-CoA),s_1179 + s_1279 --> s_0840 + s_1519,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (tetradecanoyl-CoA) ; s_1179 + s_1279 --> s_0840 + s_1519 ; forward ; 1.3.3.6 ; YGL205W
r_0127,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane",s_2821 + s_3441 --> s_2785 + s_3442,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane ; s_2821 + s_3441 --> s_2785 + s_3442 ; forward ; 2.3.1.- ; YCR048W or YNR019W"
r_0129,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane",s_2821 + s_3438 --> s_2785 + s_3439,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane ; s_2821 + s_3438 --> s_2785 + s_3439 ; forward ; 2.3.1.- ; YCR048W"
r_0138,adenine deaminase,s_0383 + s_0794 + s_0803 --> s_0419 + s_0843,1,curated_reference,train,0.0,1000.0,1,3,2,5,1,1,1,1,adenine deaminase ; s_0383 + s_0794 + s_0803 --> s_0419 + s_0843 ; forward ; 3.5.4.2 ; YNL141W
r_0139,adenine phosphoribosyltransferase,s_0383 + s_1386 --> s_0423 + s_0633,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,adenine phosphoribosyltransferase ; s_0383 + s_1386 --> s_0423 + s_0633 ; forward ; 2.4.2.7 ; YDR441C or YML022W
r_0140,adenosine deaminase,s_0386 + s_0794 + s_0803 --> s_0419 + s_0856,1,curated_reference,train,0.0,1000.0,1,3,2,5,1,1,1,1,adenosine deaminase ; s_0386 + s_0794 + s_0803 --> s_0419 + s_0856 ; forward ; 3.5.4.2 ; YNL141W
r_0142,adenosine kinase,s_0386 + s_0434 --> s_0394 + s_0423 + s_0794,1,curated_reference,train,0.0,1000.0,1,2,3,5,1,1,1,1,adenosine kinase ; s_0386 + s_0434 --> s_0394 + s_0423 + s_0794 ; forward ; 2.7.1.20 ; YJR105W
r_0143,adenosine monophosphate deaminase,s_0423 + s_0794 + s_0803 --> s_0419 + s_0849,1,curated_reference,train,0.0,1000.0,1,3,2,5,1,1,1,1,adenosine monophosphate deaminase ; s_0423 + s_0794 + s_0803 --> s_0419 + s_0849 ; forward ; 3.5.4.6 ; YML035C
r_0144,adenosylhomocysteinase,s_0803 + s_1413 --> s_0386 + s_1012,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,adenosylhomocysteinase ; s_0803 + s_1413 --> s_0386 + s_1012 ; forward ; 3.13.2.1 ; YER043C
r_0145,adenosylmethionine decarboxylase,s_0794 + s_1416 --> s_0456 + s_1420,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,adenosylmethionine decarboxylase ; s_0794 + s_1416 --> s_0456 + s_1420 ; forward ; 4.1.1.50 ; YOL052C
r_0146,adenosylmethionine-8-amino-7-oxononanoate transaminase,s_0352 + s_1416 <=> s_0341 + s_1412,1,curated_reference,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,adenosylmethionine-8-amino-7-oxononanoate transaminase ; s_0352 + s_1416 <=> s_0341 + s_1412 ; reversible ; 2.6.1.62 ; YNR058W
r_0147,adenylate cyclase,s_0434 --> s_0192 + s_0633,1,curated_reference,train,0.0,1000.0,1,1,2,3,1,1,1,1,adenylate cyclase ; s_0434 --> s_0192 + s_0633 ; forward ; 4.6.1.1 ; YJL005W
r_0148,adenylate kinase,s_0423 + s_0434 --> 2 s_0394,1,curated_reference,dev,0.0,1000.0,2,2,1,3,1,1,1,1,adenylate kinase ; s_0423 + s_0434 --> 2 s_0394 ; forward ; 2.7.4.3 ; YDL166C or YDR226W
r_0149,adenylate kinase,s_0424 + s_0437 --> 2 s_0397,1,curated_reference,train,0.0,1000.0,1,2,1,3,1,1,1,1,adenylate kinase ; s_0424 + s_0437 --> 2 s_0397 ; forward ; 2.7.4.10 ; YER170W
r_0150,adenylate kinase (GTP),s_0424 + s_0786 <=> s_0397 + s_0741,1,curated_reference,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,adenylate kinase (GTP) ; s_0424 + s_0786 <=> s_0397 + s_0741 ; reversible ; 2.7.4.10 ; YER170W
r_0151,adenylosuccinate lyase (AICAR),s_0299 --> s_0403 + s_0725,1,curated_reference,test,0.0,1000.0,1,1,2,3,1,1,1,1,adenylosuccinate lyase (AICAR) ; s_0299 --> s_0403 + s_0725 ; forward ; 4.3.2.2 ; YLR359W
r_0152,adenylosuccinate lyase,s_0393 <=> s_0423 + s_0725,1,curated_reference,test,-1000.0,1000.0,1,1,2,3,1,1,1,1,adenylosuccinate lyase ; s_0393 <=> s_0423 + s_0725 ; reversible ; 4.3.2.2 ; YLR359W
r_0153,adenylosuccinate synthase,s_0785 + s_0849 + s_0973 --> s_0393 + s_0739 + 2 s_0794 + s_1322,1,curated_reference,train,0.0,1000.0,1,3,4,7,1,1,1,1,adenylosuccinate synthase ; s_0785 + s_0849 + s_0973 --> s_0393 + s_0739 + 2 s_0794 + s_1322 ; forward ; 6.3.4.4 ; YNL220W
r_0154,adenylyl-sulfate kinase,s_0298 + s_0434 --> s_0201 + s_0394 + s_0794,1,curated_reference,train,0.0,1000.0,1,2,3,5,1,1,1,1,adenylyl-sulfate kinase ; s_0298 + s_0434 --> s_0201 + s_0394 + s_0794 ; forward ; 2.7.1.25 ; YKL001C
r_0155,"ADP-ribose 2,3-cyclic phosphodiesterase",s_0131 + s_0803 --> s_0389 + s_0794,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,"ADP-ribose 2,3-cyclic phosphodiesterase ; s_0131 + s_0803 --> s_0389 + s_0794 ; forward ; 3.1.4.37 ; YGR247W"
r_0156,alanine glyoxylate aminotransferase,s_0779 + s_0955 --> s_1003 + s_1399,1,curated_reference,train,0.0,1000.0,1,2,2,4,1,1,1,1,alanine glyoxylate aminotransferase ; s_0779 + s_0955 --> s_1003 + s_1399 ; forward ; 2.6.1.44 ; YFL030W
r_0157,alanyl-tRNA synthetase,s_0434 + s_0955 + s_1582 --> s_0404 + s_0423 + s_0633,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,0,1,alanyl-tRNA synthetase ; s_0434 + s_0955 + s_1582 --> s_0404 + s_0423 + s_0633 ; forward ; 6.1.1.7 ; YOR335C
r_0158,alcohol acetyltransferase (2-methylbutanol),s_0169 + s_0373 --> s_0172 + s_0529,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,alcohol acetyltransferase (2-methylbutanol) ; s_0169 + s_0373 --> s_0172 + s_0529 ; forward ; 2.3.1.84|3.1.2.20 ; YGR177C or YOR377W
r_0159,alcohol acetyltransferase (ethanol),s_0373 + s_0680 --> s_0529 + s_0685,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,alcohol acetyltransferase (ethanol) ; s_0373 + s_0680 --> s_0529 + s_0685 ; forward ; 2.3.1.84|3.1.2.20 ; YGR177C or YOR377W
r_0160,alcohol acetyltransferase (isoamyl alcohol),s_0373 + s_0929 --> s_0529 + s_0927,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,alcohol acetyltransferase (isoamyl alcohol) ; s_0373 + s_0929 --> s_0529 + s_0927 ; forward ; 2.3.1.84|3.1.2.20 ; YGR177C or YOR377W
r_0161,alcohol acetyltransferase (isobutyl alcohol),s_0373 + s_0932 --> s_0529 + s_0935,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,alcohol acetyltransferase (isobutyl alcohol) ; s_0373 + s_0932 --> s_0529 + s_0935 ; forward ; 2.3.1.84|3.1.2.20 ; YGR177C or YOR377W
r_0162,alcohol acetyltransferase (phenylethanol alcohol),s_0185 + s_0373 --> s_0529 + s_1316,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,alcohol acetyltransferase (phenylethanol alcohol) ; s_0185 + s_0373 --> s_0529 + s_1316 ; forward ; 2.3.1.84|3.1.2.20 ; YGR177C or YOR377W
r_0163,alcohol dehydrogenase (ethanol to acetaldehyde),s_0680 + s_1198 --> s_0359 + s_0794 + s_1203,1,curated_reference,train,0.0,1000.0,1,2,3,5,1,1,1,1,alcohol dehydrogenase (ethanol to acetaldehyde) ; s_0680 + s_1198 --> s_0359 + s_0794 + s_1203 ; forward ; 1.1.1.1 ; YMR303C
r_0164,"alcohol dehydrogenase (glycerol, NADP)",s_0570 + s_0794 + s_1212 --> s_0765 + s_1207,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"alcohol dehydrogenase (glycerol, NADP) ; s_0570 + s_0794 + s_1212 --> s_0765 + s_1207 ; forward ; 1.1.1.-|1.1.1.21 ; YDR368W or YHR104W"
r_0165,mitochondrial alcohol dehydrogenase,s_0361 + s_0799 + s_1205 --> s_0682 + s_1200,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,mitochondrial alcohol dehydrogenase ; s_0361 + s_0799 + s_1205 --> s_0682 + s_1200 ; forward ; 1.1.1.1 ; YGL256W or YMR083W
r_0166,"aldehyde dehydrogenase (2-methylbutanol, NAD)",s_0166 + s_0794 + s_1203 --> s_0169 + s_1198,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-methylbutanol, NAD) ; s_0166 + s_0794 + s_1203 --> s_0169 + s_1198 ; forward ; 1.1.1.-|1.1.1.1|1.1.1.284 ; YBR145W or YDL168W or YOL086C"
r_0167,"aldehyde dehydrogenase (2-methylbutanol, NAD)",s_0168 + s_0799 + s_1205 --> s_0171 + s_1200,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-methylbutanol, NAD) ; s_0168 + s_0799 + s_1205 --> s_0171 + s_1200 ; forward ; 1.1.1.1 ; YGL256W or YMR083W"
r_0168,"aldehyde dehydrogenase (2-methylbutanol, NADP)",s_0166 + s_0794 + s_1212 --> s_0169 + s_1207,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-methylbutanol, NADP) ; s_0166 + s_0794 + s_1212 --> s_0169 + s_1207 ; forward ; 1.1.1.-|1.1.1.2 ; YCR105W or YDR368W or YMR318C"
r_0169,"aldehyde dehydrogenase (2-phenylethanol, NAD)",s_0794 + s_1203 + s_1318 --> s_0185 + s_1198,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-phenylethanol, NAD) ; s_0794 + s_1203 + s_1318 --> s_0185 + s_1198 ; forward ; 1.1.1.-|1.1.1.1|1.1.1.284 ; YBR145W or YDL168W or YOL086C"
r_0170,"aldehyde dehydrogenase (2-phenylethanol, NAD)",s_0799 + s_1205 + s_1320 --> s_0187 + s_1200,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-phenylethanol, NAD) ; s_0799 + s_1205 + s_1320 --> s_0187 + s_1200 ; forward ; 1.1.1.1 ; YGL256W or YMR083W"
r_0171,"aldehyde dehydrogenase (2-phenylethanol, NADP)",s_0794 + s_1212 + s_1318 --> s_0185 + s_1207,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (2-phenylethanol, NADP) ; s_0794 + s_1212 + s_1318 --> s_0185 + s_1207 ; forward ; 1.1.1.2 ; YCR105W or YMR318C"
r_0172,"aldehyde dehydrogenase (3-aminopropanal, NAD)",s_0208 + s_0803 + s_1198 --> s_0441 + 2 s_0794 + s_1203,1,curated_reference,train,0.0,1000.0,3,3,3,6,1,1,1,1,"aldehyde dehydrogenase (3-aminopropanal, NAD) ; s_0208 + s_0803 + s_1198 --> s_0441 + 2 s_0794 + s_1203 ; forward ; 1.2.1.3|1.2.1.64 ; YMR110C or YMR169C or YMR170C"
r_0173,"aldehyde dehydrogenase (acetaldehyde, NADP)",s_0359 + s_0803 + s_1207 --> s_0362 + 2 s_0794 + s_1212,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,"aldehyde dehydrogenase (acetaldehyde, NADP) ; s_0359 + s_0803 + s_1207 --> s_0362 + 2 s_0794 + s_1212 ; forward ; 1.2.1.-|1.2.1.4 ; YPL061W"
r_0174,"aldehyde dehydrogenase (acetylaldehyde, NAD)",s_0361 + s_0807 + s_1200 --> s_0365 + 2 s_0799 + s_1205,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,"aldehyde dehydrogenase (acetylaldehyde, NAD) ; s_0361 + s_0807 + s_1200 --> s_0365 + 2 s_0799 + s_1205 ; forward ; 1.2.1.-|1.2.1.4 ; YOR374W"
r_0175,"aldehyde dehydrogenase (acetylaldehyde, NADP)",s_0361 + s_0807 + s_1210 --> s_0365 + 2 s_0799 + s_1214,1,curated_reference,train,0.0,1000.0,2,3,3,6,1,1,1,1,"aldehyde dehydrogenase (acetylaldehyde, NADP) ; s_0361 + s_0807 + s_1210 --> s_0365 + 2 s_0799 + s_1214 ; forward ; 1.2.1.-|1.2.1.4 ; YER073W or YOR374W"
r_0176,"aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",s_0807 + s_0852 + s_1200 --> 2 s_0799 + s_0854 + s_1205,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,"aldehyde dehydrogenase (indole-3-acetaldehyde, NAD) ; s_0807 + s_0852 + s_1200 --> 2 s_0799 + s_0854 + s_1205 ; forward ; 1.2.1.-|1.2.1.4 ; YOR374W"
r_0177,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",s_0803 + s_0850 + s_1207 --> 2 s_0794 + s_0853 + s_1212,1,curated_reference,train,0.0,1000.0,1,3,3,6,1,1,1,1,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP) ; s_0803 + s_0850 + s_1207 --> 2 s_0794 + s_0853 + s_1212 ; forward ; 1.2.1.-|1.2.1.4 ; YPL061W"
r_0178,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",s_0807 + s_0852 + s_1210 --> 2 s_0799 + s_0854 + s_1214,1,curated_reference,train,0.0,1000.0,2,3,3,6,1,1,1,1,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP) ; s_0807 + s_0852 + s_1210 --> 2 s_0799 + s_0854 + s_1214 ; forward ; 1.2.1.-|1.2.1.4 ; YER073W or YOR374W"
r_0179,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",s_0234 + s_0794 + s_1203 --> s_0929 + s_1198,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isoamyl alcohol, NAD) ; s_0234 + s_0794 + s_1203 --> s_0929 + s_1198 ; forward ; 1.1.1.-|1.1.1.1|1.1.1.284 ; YBR145W or YDL168W or YOL086C"
r_0180,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",s_0236 + s_0799 + s_1205 --> s_0931 + s_1200,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isoamyl alcohol, NAD) ; s_0236 + s_0799 + s_1205 --> s_0931 + s_1200 ; forward ; 1.1.1.1 ; YGL256W or YMR083W"
r_0181,"aldehyde dehydrogenase (isoamyl alcohol, NADP)",s_0234 + s_0794 + s_1212 --> s_0929 + s_1207,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isoamyl alcohol, NADP) ; s_0234 + s_0794 + s_1212 --> s_0929 + s_1207 ; forward ; 1.1.1.2 ; YCR105W or YMR318C"
r_0182,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",s_0794 + s_0937 + s_1203 --> s_0932 + s_1198,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isobutyl alcohol, NAD) ; s_0794 + s_0937 + s_1203 --> s_0932 + s_1198 ; forward ; 1.1.1.-|1.1.1.1|1.1.1.284 ; YBR145W or YDL168W or YOL086C"
r_0183,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",s_0799 + s_0939 + s_1205 --> s_0934 + s_1200,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isobutyl alcohol, NAD) ; s_0799 + s_0939 + s_1205 --> s_0934 + s_1200 ; forward ; 1.1.1.1 ; YGL256W or YMR083W"
r_0184,"aldehyde dehydrogenase (isobutyl alcohol, NADP)",s_0794 + s_0937 + s_1212 --> s_0932 + s_1207,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (isobutyl alcohol, NADP) ; s_0794 + s_0937 + s_1212 --> s_0932 + s_1207 ; forward ; 1.1.1.2 ; YCR105W or YMR318C"
r_0185,"aldehyde dehydrogenase (phenylacetaldehyde, NAD)",s_0803 + s_1198 + s_1318 --> 2 s_0794 + s_1203 + s_1321,1,curated_reference,train,0.0,1000.0,2,3,3,6,1,1,1,1,"aldehyde dehydrogenase (phenylacetaldehyde, NAD) ; s_0803 + s_1198 + s_1318 --> 2 s_0794 + s_1203 + s_1321 ; forward ; 1.2.1.3 ; YMR169C or YMR170C"
r_0186,"aldehyde dehydrogenase (tryptophol, NAD)",s_0794 + s_0850 + s_1203 --> s_1198 + s_1529,1,curated_reference,train,0.0,1000.0,3,3,2,5,1,1,1,1,"aldehyde dehydrogenase (tryptophol, NAD) ; s_0794 + s_0850 + s_1203 --> s_1198 + s_1529 ; forward ; 1.1.1.-|1.1.1.1|1.1.1.284 ; YBR145W or YDL168W or YOL086C"
r_0187,"aldehyde dehydrogenase (tryptophol, NAD)",s_0799 + s_0852 + s_1205 --> s_1200 + s_1531,1,curated_reference,train,0.0,1000.0,2,3,2,5,1,1,1,1,"aldehyde dehydrogenase (tryptophol, NAD) ; s_0799 + s_0852 + s_1205 --> s_1200 + s_1531 ; forward ; 1.1.1.1 ; YGL256W or YMR083W"
r_0188,alkaline phosphatase (dihydroneopterin),s_0346 + 3 s_0803 --> s_0343 + 2 s_0794 + 3 s_1322,1,curated_reference,test,0.0,1000.0,1,2,3,5,1,1,1,1,alkaline phosphatase (dihydroneopterin) ; s_0346 + 3 s_0803 --> s_0343 + 2 s_0794 + 3 s_1322 ; forward ; 3.1.3.1|3.1.3.54|3.1.7.6 ; YDR481C
r_0189,allantoate amidinohydrolase,s_0405 + s_0803 <=> s_1552 + s_1555,1,curated_reference,dev,-1000.0,1000.0,1,2,2,4,1,1,1,1,allantoate amidinohydrolase ; s_0405 + s_0803 <=> s_1552 + s_1555 ; reversible ; 3.5.3.4 ; YIR029W
r_0190,"allantoinase, reaction",s_0407 + s_0803 <=> s_0405 + s_0794,1,curated_reference,train,-1000.0,1000.0,1,2,2,4,1,1,1,1,"allantoinase, reaction ; s_0407 + s_0803 <=> s_0405 + s_0794 ; reversible ; 3.5.2.5 ; YIR027C"
r_0191,allophanate hydrolase,3 s_0794 + s_0803 + s_1554 --> 2 s_0419 + 2 s_0456,1,curated_reference,dev,0.0,1000.0,1,3,2,5,1,1,1,1,allophanate hydrolase ; 3 s_0794 + s_0803 + s_1554 --> 2 s_0419 + 2 s_0456 ; forward ; 3.5.1.54|6.3.4.6 ; YBR208C
r_0192,"alpha 1,2-mannosyltransferase",s_0444 + s_0744 + s_0797 --> s_0414 + s_0740,1,curated_reference,train,0.0,1000.0,8,3,2,5,1,1,1,1,"alpha 1,2-mannosyltransferase ; s_0444 + s_0744 + s_0797 --> s_0414 + s_0740 ; forward ; 2.4.1.- ; YBR199W or YBR205W or YDR483W or YJL139C or YKR061W or YNL029C or YOR099W or YPL053C"
r_0193,"alpha,alpha-trehalase",s_0810 + s_1522 --> 2 s_0566,1,curated_reference,test,0.0,1000.0,2,2,1,3,1,1,1,1,"alpha,alpha-trehalase ; s_0810 + s_1522 --> 2 s_0566 ; forward ; 3.2.1.28 ; YPR026W or YBR001C"
r_0194,"alpha,alpha-trehalase",s_0803 + s_1520 --> 2 s_0563,1,curated_reference,train,0.0,1000.0,1,2,1,3,1,1,1,1,"alpha,alpha-trehalase ; s_0803 + s_1520 --> 2 s_0563 ; forward ; 3.2.1.28 ; YDR001C"
r_0195,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",s_0568 + s_1543 --> s_0409 + s_0794 + s_1538,1,curated_reference,train,0.0,1000.0,4,2,3,5,1,1,1,1,"alpha,alpha-trehalose-phosphate synthase (UDP-forming) ; s_0568 + s_1543 --> s_0409 + s_0794 + s_1538 ; forward ; 2.4.1.15|3.1.3.12 ; (YBR126C and YDR074W and YML100W) or (YBR126C and YDR074W and YMR261C)"
r_0198,alpha-glucosidase,s_0803 + s_1105 --> 2 s_0563,1,curated_reference,train,0.0,1000.0,6,2,1,3,1,1,1,1,alpha-glucosidase ; s_0803 + s_1105 --> 2 s_0563 ; forward ; 3.2.1.10|3.2.1.20 ; YBR299W or YGR287C or YGR292W or YIL172C or YJL216C or YJL221C
r_0199,amidase,s_0280 + s_0803 --> s_0281 + s_0419,1,curated_reference,train,0.0,1000.0,2,2,2,4,1,1,1,1,amidase ; s_0280 + s_0803 --> s_0281 + s_0419 ; forward ; 3.5.1.4|6.3.5.7 ; YDR242W or YMR293C
r_0200,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),s_0418 + s_0803 + s_1275 --> s_0419 + s_0837 + s_1151,1,curated_reference,train,0.0,1000.0,0,3,3,6,0,0,1,1,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing) ; s_0418 + s_0803 + s_1275 --> s_0419 + s_0837 + s_1151 ; forward ;  ; 
