model_metabolite_id,primary_name,formula,charge,structure,structure_status,reason_code,status,source,review
s_3886,Protein asparagine,C4H6N2O2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3887,G00008,C108H182N2O77P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3888,Dolichyl diphosphate,C20H35O7P2R,-3,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3889,G00009,C92H152N4O72R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3890,GDP-alpha-D-mannose,C16H23N5O16P2,-2,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3891,G10694,C68H112N4O52R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3892,GDP,C10H12N5O11P2,-3,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3893,G01813,C74H122N4O57R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3894,G00003,C42H72N2O22P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3895,G00004,C48H82N2O27P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3896,G00005,C54H92N2O32P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3897,2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate,C9H14O12P,-3,O=C([O-])C(CO)OC1OC(COP(=O)([O-])[O-])C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3898,D-mannose 6-phosphate,C6H11O9P,-2,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3899,D-Glycerate,C3H5O4,-1,O=C([O-])C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3900,alpha-D-mannoside,C6H11O6R,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3901,alpha-D-mannopyranose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3902,non glycosylated sugar acceptor,HOR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3903,L-Threonylcarbamoyladenylate,C15H19N6O11P,-2,CC(O)C(NC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3904,D-Serine,C3H7NO3,0,NC(CO)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3905,O-acetyl-L-serine,C5H9NO4,0,CC(=O)OCC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3906,hydrogen sulfide,HS,0,S,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3907,phosphatidate,C5H7O8PR2,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3908,CDP-diacylglycerol,C14H19N3O15P2R2,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3909,Sulfur donor,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3910,ADP-5-ethyl-4-methylthiazole-2-carboxylate,C17H19N6O12P2S,-3,Cc1nc(C(=O)[O-])sc1CCOP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3911,Dolichyl beta-D-glucosyl phosphate,C26H46O9PR,-1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3912,G10599,C102H172N2O72P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3913,nitric oxide,NO,0,[N]=O,parse_failed,structure_parse_failed,unresolved,yeast-GEM-final.csv,review_required
s_3914,nitrate,NO3,-1,O=[N+]([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3915,(R)-Lipoate,C8H13O2S2,-1,O=C([O-])CCCCC1CCSS1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3916,Lipoyl-AMP,C18H25N5O8PS2,-1,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2CCSS2)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3917,Apoprotein,NH2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3918,Protein N6-(lipoyl)lysine,C8H14NOS2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3923,N-(4-oxoglutarate)-L-cysteinylglycine,C10H12N2O7S,-2,O=C([O-])CNC(=O)[C@H](CS)NC(=O)CCC(=O)C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3924,N-(4-oxoglutarate)-L-cysteinylglycine,C10H12N2O7S,-2,O=C([O-])CNC(=O)[C@H](CS)NC(=O)CCC(=O)C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3925,L-cysteinylglycine,C5H10N2O3S,0,NC(CS)C(=O)NCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3926,chloride,Cl,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3927,ribonucleoside 5'-triphosphate,C5H8O13P3R,-4,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3928,ribonucleoside 5'-phosphate,C5H8O7PR,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3929,2'-deoxyribonucleoside 5'-triphosphate,C5H8O12P3R,-4,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3930,2'-deoxyribonucleoside 5'-phosphate,C5H8O6PR,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3931,superoxide,O2,-1,[O][O-],parse_failed,structure_parse_failed,unresolved,yeast-GEM-final.csv,review_required
s_3932,G00012,C50H82N4O37,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3933,D-mannose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3934,Ethylnitronate,C2H5NO2,0,CC=[N+]([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3935,Nitrite,NO2,-1,O=N[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3936,iron(3+),Fe,3,[Fe+3],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3937,Acyl-CoA,C22H31N7O17P3SR,-4,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3938,1-acyl-sn-glycerol 3-phosphate,C4H6O7PR,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3939,"1,2-diacyl-sn-glycerol 3-phosphate",C5H5O8PR2,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3940,Peptide diphthine,C13H20N4O3R2,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3941,Peptide diphthamide,C13H22N5O2R2,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3942,8-oxo-dGTP,C10H12N5O14P3,-4,Nc1nc2c([nH]c(=O)n2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3943,8-oxo-dGMP,C10H12N5O8P,-2,Nc1nc2c([nH]c(=O)n2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3944,Apoprotein,NH2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3945,Protein N6-(octanoyl)lysine,C8H16NOR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3946,Lipoyl-[acp],C8H13OS3R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3947,Protein N6-(lipoyl)lysine,C8H14NOS2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3948,beta-D-Fructose 6-phosphate,C6H11O9P,-2,O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3949,beta-D-Glucose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3950,beta-D-Glucose 6-phosphate,C6H11O9P,-2,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3951,alpha-D-Glucose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3952,alpha-D-Glucose 6-phosphate,C6H11O9P,-2,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3953,D-Glucosamine,C6H14NO5,1,NC1C(O)OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3954,beta-D-Fructose,C6H12O6,0,OCC1OC(O)(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3958,D-Glycerate,C3H5O4,-1,O=C([O-])C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3959,2-Propynal,C3H2O,0,C#CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3960,Propynoate,C3HO2,-1,C#CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3961,D-Glucuronolactone,C6H8O6,0,O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3962,D-Glucarate,C6H8O8,-2,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3963,4-Trimethylammoniobutanal,C7H16NO,1,C[N+](C)(C)CCCC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3964,4-Trimethylammoniobutanoate,C7H15NO2,0,C[N+](C)(C)CCCC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3965,(S)-Methylmalonate semialdehyde,C4H5O3,-1,CC(C=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3966,Methylmalonate,C4H4O4,-2,CC(C(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3967,Imidazole-4-acetaldehyde,C5H6N2O,0,O=CCc1cnc[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3968,Imidazole-4-acetate,C5H5N2O2,-1,O=C(O)Cc1cnc[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3969,"3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al",C27H46O3,0,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3970,"3alpha,7alpha-Dihydroxy-5beta-cholestanate",C27H45O4,-1,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3971,5-Hydroxyindoleacetaldehyde,C10H9NO2,0,O=CCc1c[nH]c2ccc(O)cc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3972,5-Hydroxyindoleacetate,C10H8NO3,-1,O=C(O)Cc1c[nH]c2ccc(O)cc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3973,N4-Acetylaminobutanal,C6H11NO2,0,CC(=O)NCCCC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3974,4-Acetamidobutanoate,C6H10NO3,-1,CC(=O)NCCCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3975,trans-3-Chloroallyl aldehyde,C3H3ClO,0,O=CC=CCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3976,trans-3-Chloroacrylic acid,C3H2ClO2,-1,O=C(O)C=CCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3977,cis-3-Chloroallyl aldehyde,C3H3ClO,0,O=CC=CCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3978,cis-3-Chloroacrylic acid,C3H2ClO2,-1,O=C(O)C=CCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3979,Chloroacetaldehyde,C2H3ClO,0,O=CCCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3980,Chloroacetic acid,C2H2ClO2,-1,O=C(O)CCl,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3981,Perillyl aldehyde,C10H14O,0,C=C(C)C1CC=C(C=O)CC1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3982,Perillic acid,C10H13O2,-1,C=C(C)C1CC=C(C(=O)O)CC1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3983,"2-trans,6-trans-Farnesal",C15H24O,0,CC(C)=CCCC(C)=CCCC(C)=CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3984,Farnesoic acid,C15H23O2,-1,CC(C)=CCCC(C)=CCCC(C)=CC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3985,phospholipid,C5H6O8PR3,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3986,phospholipid,C5H6O8PR3,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3987,ADP,C10H12N5O10P2,-3,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3988,1-oleoyl-sn-glycerol,C21H40O4,0,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3989,G10526,C66H112N2O42P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3990,G00006,C78H132N2O52P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3991,carnosine,C9H14N4O3,0,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3992,anserine,C10H16N4O3,0,Cn1cncc1CC(NC(=O)CCN)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3993,G10595,C72H122N2O47P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3994,G10596,C78H132N2O52P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3995,G10597,C84H142N2O57P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3996,G00007,C90H152N2O62P2R,-2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3997,glycolate,C2H3O3,-1,O=C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3998,sucrose,C12H22O11,0,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3999,Isomaltose,C12H22O11,0,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4000,Dextrin,C12H20O10,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4001,G10598,C96H162N2O67P2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4002,G00149,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4003,G00140,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4004,Sulfur donor,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4005,5'-Deoxyadenosine,C10H13N5O3,0,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4006,S-sulfanyl-[L-cysteine desulfurase],,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4007,[disordered-form [Fe-S] cluster scaffold protein],,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4008,S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4009,hydrogen cyanide,CHN,0,C#N,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4010,thiosulfate,HO3S2,-1,O=S([O-])([O-])=S,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4011,sulphite,O3S,-2,O=S([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4012,thiocyanate,CNS,-1,N#C[S-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4013,Mg(2+),Mg,2,[Mg+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4014,Mg(2+),Mg,2,[Mg+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4015,UDP-D-glucose,C15H22N2O17P2,-2,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4016,sulphate,O4S,-2,O=S(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4017,N-Acetyl-D-glucosamine,C8H15NO6,0,CC(=O)NC1C(O)OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4018,polyphosphate,HO7P2,-3,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4019,Cu2(+),Cu,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4020,Cu2(+),Cu,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4021,2-Oxoglutaramate,C5H6NO4,-1,NC(=O)CCC(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4022,porphyrin,C20H14N4,0,C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4023,porphyrin,C20H14N4,0,C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4024,Starch,C12H22O11,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4025,UDP-N-acetyl-alpha-D-glucosamine,C17H25N3O17P2,-2,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4026,Zn(2+),Zn,2,[Zn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4027,Zn(2+),Zn,2,[Zn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4028,RX,RX,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4029,HX,X,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4030,R-S-glutathione,C10H16N3O6SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4031,iron(3+),Fe,3,[Fe+3],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4032,[protein]-L-lysine,C6H13N2O,1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4033,[protein]-N(6)-acetyl-L-lysine,C8H14N2O2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_4034,Ala-Gln,C8H15N3O4,0,CC(N)C(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4035,Ala-Gln,C8H15N3O4,0,CC(N)C(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4036,Ala-Gln,C8H15N3O4,0,CC(N)C(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4037,Ala-Glu,C8H13N2O5,-1,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4038,Ala-Glu,C8H13N2O5,-1,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4039,Ala-Glu,C8H13N2O5,-1,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4040,Ala-Thr,C7H14N2O4,0,CC(N)C(=O)NC(C(=O)O)C(C)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4041,Ala-Thr,C7H14N2O4,0,CC(N)C(=O)NC(C(=O)O)C(C)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4042,Ala-Thr,C7H14N2O4,0,CC(N)C(=O)NC(C(=O)O)C(C)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4043,L-threonine,C4H9NO3,0,CC(O)C(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4044,thymidine 3'-monophosphate,C10H13N2O8P,-2,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4045,thymidine 3'-monophosphate,C10H13N2O8P,-2,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4046,thymidine 5'-monophosphate,C10H13N2O8P,-2,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4047,thymidine 5'-monophosphate,C10H13N2O8P,-2,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4048,glycerol 1-phosphate,C3H7O6P,-2,O=P(O)(O)OCC(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4049,glycerol 1-phosphate,C3H7O6P,-2,O=P(O)(O)OCC(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4050,Ala-His,C9H14N4O3,0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4051,Ala-His,C9H14N4O3,0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4052,Ala-His,C9H14N4O3,0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4053,Gly-Asn,C6H11N3O4,0,NCC(=O)NC(CC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4054,Gly-Asn,C6H11N3O4,0,NCC(=O)NC(CC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4055,Gly-Asn,C6H11N3O4,0,NCC(=O)NC(CC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4056,Gly-Gln,C7H13N3O4,0,NCC(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4057,Gly-Gln,C7H13N3O4,0,NCC(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4058,Gly-Gln,C7H13N3O4,0,NCC(=O)NC(CCC(N)=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_4059,Gly-Glu,C7H11N2O5,-1,NCC(=O)NC(CCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
