model_reaction_id,reaction_name,mass_balance_status,charge_balance_status,missing_formula_status,structure_parse_status,external_mapping_status,manual_review_status,missing_formula_metabolites,unparsable_formula_metabolites
rxn2654,rxn2654,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2655,rxn2655,unbalanced,unbalanced,present,not_applicable,pending,required,sn_132,
rxn2656,rxn2656,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2657,rxn2657,unbalanced,unbalanced,present,not_applicable,pending,required,sn_130,
rxn2658,rxn2658,unbalanced,unbalanced,present,not_applicable,pending,required,sn_288,
rxn2659,rxn2659,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn266,rxn266,unbalanced,unbalanced,present,not_applicable,pending,required,sn_3|sn_82,
rxn2660,rxn2660,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2661,rxn2661,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2662,rxn2662,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2663,rxn2663,unbalanced,unbalanced,present,not_applicable,pending,required,sn_328|sn_44,
rxn2664,rxn2664,unbalanced,unbalanced,present,not_applicable,pending,required,sn_2|sn_23,
rxn2665,rxn2665,unbalanced,unbalanced,present,not_applicable,pending,required,sn_309|sn_40,
rxn2666,rxn2666,unbalanced,unbalanced,present,not_applicable,pending,required,sn_203,
rxn2667,rxn2667,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2668,rxn2668,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2669,rxn2669,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn267,rxn267,unbalanced,unbalanced,present,not_applicable,pending,required,sn_408,
rxn2670,rxn2670,unbalanced,unbalanced,present,not_applicable,pending,required,sn_55,
rxn2671,rxn2671,unbalanced,unbalanced,present,not_applicable,pending,required,sn_206,
rxn2672,rxn2672,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2673,rxn2673,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2674,rxn2674,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245,
rxn2675,rxn2675,unbalanced,unbalanced,present,not_applicable,pending,required,sn_260,
rxn2676,rxn2676,unbalanced,unbalanced,present,not_applicable,pending,required,sn_112,
rxn2677,rxn2677,unbalanced,unbalanced,present,not_applicable,pending,required,sn_373,
rxn2678,rxn2678,unbalanced,unbalanced,present,not_applicable,pending,required,sn_373,
rxn2679,rxn2679,unbalanced,unbalanced,present,not_applicable,pending,required,sn_373,
rxn268,rxn268,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2680,rxn2680,unbalanced,balanced,absent,not_applicable,not_required,required,,
rxn2681,rxn2681,unbalanced,unbalanced,present,not_applicable,pending,required,sn_225,
rxn2682,rxn2682,unbalanced,balanced,absent,not_applicable,not_required,required,,
rxn2683,rxn2683,unbalanced,unbalanced,present,not_applicable,pending,required,sn_56,
rxn2684,rxn2684,unbalanced,unbalanced,present,not_applicable,pending,required,sn_267,
rxn2685,rxn2685,unbalanced,unbalanced,present,not_applicable,pending,required,sn_56,
rxn2686,rxn2686,unbalanced,unbalanced,present,not_applicable,pending,required,sn_267,
rxn2687,rxn2687,unbalanced,unbalanced,present,not_applicable,pending,required,sn_206,
rxn2688,rxn2688,unbalanced,unbalanced,present,not_applicable,pending,required,sn_15|sn_52,
rxn2689,rxn2689,unbalanced,unbalanced,present,not_applicable,pending,required,sn_73,
rxn269,rxn269,unbalanced,unbalanced,present,not_applicable,pending,required,sn_319,
rxn2690,rxn2690,unbalanced,unbalanced,absent,not_applicable,not_required,required,,
rxn2691,rxn2691,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2692,rxn2692,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2693,rxn2693,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2694,rxn2694,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2695,rxn2695,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2696,rxn2696,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2697,rxn2697,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2698,rxn2698,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2699,rxn2699,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn27,rxn27,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn270,rxn270,unbalanced,unbalanced,present,not_applicable,pending,required,sn_282,
rxn2700,rxn2700,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2701,rxn2701,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2702,rxn2702,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2703,rxn2703,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2704,rxn2704,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2705,rxn2705,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2706,rxn2706,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2707,rxn2707,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2708,rxn2708,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2709,rxn2709,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn271,rxn271,unbalanced,unbalanced,present,not_applicable,pending,required,sn_363,
rxn2710,rxn2710,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2711,rxn2711,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2712,rxn2712,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2713,rxn2713,unbalanced,unbalanced,present,not_applicable,pending,required,sn_71,
rxn2714,rxn2714,unbalanced,unbalanced,present,not_applicable,pending,required,sn_71,
rxn2715,rxn2715,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2716,rxn2716,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2717,rxn2717,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_95,
rxn2718,rxn2718,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_95,
rxn2719,rxn2719,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn272,rxn272,unbalanced,unbalanced,present,not_applicable,pending,required,sn_266,
rxn2720,rxn2720,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2721,rxn2721,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2722,rxn2722,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2723,rxn2723,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2724,rxn2724,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2725,rxn2725,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2726,rxn2726,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2727,rxn2727,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198|sn_6,
rxn2728,rxn2728,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2729,rxn2729,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198|sn_6,
rxn273,rxn273,unbalanced,unbalanced,present,not_applicable,pending,required,sn_381,
rxn2730,rxn2730,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2731,rxn2731,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2732,rxn2732,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2733,rxn2733,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2734,rxn2734,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2735,rxn2735,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2736,rxn2736,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2737,rxn2737,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2738,rxn2738,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2739,rxn2739,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn274,rxn274,unbalanced,unbalanced,present,not_applicable,pending,required,sn_29,
rxn2740,rxn2740,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2741,rxn2741,unbalanced,unbalanced,present,not_applicable,pending,required,sn_71,
rxn2742,rxn2742,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6|sn_71,
rxn2743,rxn2743,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2744,rxn2744,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2745,rxn2745,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_6|sn_95,
rxn2746,rxn2746,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_95,
rxn2747,rxn2747,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2748,rxn2748,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2749,rxn2749,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn275,rxn275,unbalanced,unbalanced,present,not_applicable,pending,required,sn_175,
rxn2750,rxn2750,unbalanced,unbalanced,present,not_applicable,pending,required,sn_6,
rxn2751,rxn2751,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2752,rxn2752,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2753,rxn2753,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_198,
rxn2754,rxn2754,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2755,rxn2755,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_198,
rxn2756,rxn2756,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2757,rxn2757,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2758,rxn2758,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2759,rxn2759,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn276,rxn276,unbalanced,unbalanced,present,not_applicable,pending,required,sn_75,
rxn2760,rxn2760,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2761,rxn2761,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2762,rxn2762,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_71,
rxn2763,rxn2763,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2764,rxn2764,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_245|sn_95,
rxn2765,rxn2765,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2766,rxn2766,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2767,rxn2767,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2768,rxn2768,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2769,rxn2769,unbalanced,unbalanced,present,not_applicable,pending,required,sn_303,
rxn277,rxn277,unbalanced,unbalanced,present,not_applicable,pending,required,sn_404,
rxn2770,rxn2770,unbalanced,unbalanced,present,not_applicable,pending,required,sn_303,
rxn2771,rxn2771,unbalanced,unbalanced,present,not_applicable,pending,required,sn_303,
rxn2772,rxn2772,unbalanced,unbalanced,present,not_applicable,pending,required,sn_303,
rxn2773,rxn2773,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2774,rxn2774,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2775,rxn2775,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_198,
rxn2776,rxn2776,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2777,rxn2777,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_198,
rxn2778,rxn2778,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2779,rxn2779,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn278,rxn278,unbalanced,unbalanced,present,not_applicable,pending,required,sn_48,
rxn2780,rxn2780,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2781,rxn2781,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2782,rxn2782,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2783,rxn2783,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2784,rxn2784,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_71,
rxn2785,rxn2785,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2786,rxn2786,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125|sn_245|sn_95,
rxn2787,rxn2787,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2788,rxn2788,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2789,rxn2789,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn279,rxn279,unbalanced,unbalanced,present,not_applicable,pending,required,sn_140,
rxn2790,rxn2790,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2791,rxn2791,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2792,rxn2792,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2793,rxn2793,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2794,rxn2794,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2795,rxn2795,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2796,rxn2796,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2797,rxn2797,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2798,rxn2798,unbalanced,unbalanced,present,not_applicable,pending,required,sn_198,
rxn2799,rxn2799,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn28,rxn28,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn280,rxn280,unbalanced,unbalanced,present,not_applicable,pending,required,sn_18,
rxn2800,rxn2800,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2801,rxn2801,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2802,rxn2802,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2803,rxn2803,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2804,rxn2804,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2805,rxn2805,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2806,rxn2806,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2807,rxn2807,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2808,rxn2808,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2809,rxn2809,unbalanced,unbalanced,present,not_applicable,pending,required,sn_71,
rxn281,rxn281,unbalanced,unbalanced,present,not_applicable,pending,required,sn_252,
rxn2810,rxn2810,unbalanced,unbalanced,present,not_applicable,pending,required,sn_71,
rxn2811,rxn2811,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2812,rxn2812,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2813,rxn2813,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_95,
rxn2814,rxn2814,unbalanced,unbalanced,present,not_applicable,pending,required,sn_245|sn_95,
rxn2815,rxn2815,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2816,rxn2816,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2817,rxn2817,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2818,rxn2818,balanced,balanced,absent,not_applicable,not_required,not_required,,
rxn2819,rxn2819,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn282,rxn282,unbalanced,unbalanced,present,not_applicable,pending,required,sn_68,
rxn2820,rxn2820,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2821,rxn2821,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2822,rxn2822,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2823,rxn2823,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2824,rxn2824,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
rxn2825,rxn2825,unbalanced,unbalanced,present,not_applicable,pending,required,sn_125,
